"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
162,622065,"Young, Alex",445,36.4,0.286,0.086,0.4,0.371,0.308,0.266,0.23,10,35,85.1,13.7,2296,82.5,81.68,36,83,79,-0.7999999999999972,5.82,110,149,114,148,295,322,300
161,656657,"Logue, Zach",1022,15.8,0.268,0.341,0.286,0.61,0.385,0.312,0.227,11,41,84.3,26.6,2425,77.5,76.32,15,74,87,-1.2000000000000028,5.41,112,152,120,150,299,320,294
160,543294,"Hendricks, Kyle",1347,11.9,0.421,0.368,0.4,0.789,0.517,0.337,0.29,8,19,89.8,7.2,2983,72.7,71.07,13,39,121,-1.6000000000000085,5.52,111,153,111,156,296,320,296
159,663372,"Feltner, Ryan",1675,9.5,0.235,0.088,0.364,0.324,0.252,0.26,0.243,8,34,89.6,12.9,2547,77.9,78.14,14,61,98,0.19999999999998863,6.39,115,151,122,149,303,328,302
159,528748,"Castellanos, Humberto",748,21.3,0.324,0.294,0.346,0.618,0.409,0.358,0.292,11,34,87.8,17.8,2406,76.5,75.68,20,72,87,-0.7999999999999972,6.04,109,150,121,146,304,326,300
158,657093,"Watkins, Spenser",1642,9.6,0.367,0.167,0.435,0.533,0.416,0.344,0.293,11,30,86.4,9.3,2570,76.8,75.61,16,59,99,-1.2000000000000028,6.25,112,159,110,151,299,322,296
157,643493,"Pruitt, Austin",809,19.4,0.222,0.222,0.229,0.444,0.294,0.34,0.271,10,45,91.7,15,2899,80.9,79.77,19,81,76,-1.1000000000000085,5.55,116,153,120,150,299,320,295
156,664948,"Misiewicz, Anthony",465,33.5,0.294,0.206,0.333,0.5,0.359,0.326,0.264,10,34,90.8,16.7,2855,79.2,78.3,13,64,92,-0.9000000000000057,5.78,114,154,123,148,290,321,293
155,621074,"Rucker, Michael",914,17,0.211,0,0.258,0.211,0.199,0.252,0.237,8,38,85.7,7.1,2523,80.6,78.43,11,57,98,-2.1999999999999886,6.03,112,153,117,155,297,320,293
154,642528,"Loáisiga, Jonathan",761,20.2,0.185,0.111,0.235,0.296,0.225,0.257,0.241,5,27,82.5,22.3,2624,86.9,87.22,24,58,96,0.29999999999999716,6.55,108,153,120,148,301,327,287
151,669461,"Liberatore, Matthew",650,23.2,0.222,0.296,0.25,0.519,0.35,0.259,0.201,6,27,92.3,15,2737,74.3,73.76,19,54,97,-0.5,6.29,107,151,116,147,304,323,297
149,666129,"Garrett, Braxton",1436,10.4,0.381,0.238,0.471,0.619,0.437,0.27,0.259,8,21,88.6,3.3,2298,78.7,78.43,15,57,92,-0.29999999999999716,6.25,106,152,114,149,300,315,286
146,669145,"Zimmermann, Bruce",1130,12.9,0.182,0.152,0.208,0.333,0.246,0.29,0.224,6,33,89.2,6.9,2404,81,80.6,14,69,77,-0.4000000000000057,6.06,105,154,114,148,310,321,292
145,608379,"Wacha, Michael",1949,7.4,0.556,0.667,0.571,1.222,0.749,0.333,0.235,5,9,93.1,30.5,2173,74.7,74.69,7,32,113,0,6.48,116,165,109,153,292,329,297
144,657649,"Koenig, Jared",653,22.1,0.146,0.073,0.2,0.22,0.201,0.241,0.195,6,41,87.4,10.5,2210,77.6,77.72,13,65,79,0.10000000000000853,6.5,111,151,119,149,302,327,297
142,657053,"Toussaint, Touki",431,32.9,0.115,0.038,0.214,0.154,0.159,0.186,0.153,3,26,74.2,21.1,2410,75.6,76.12,22,53,89,0.5,7,112,155,117,151,295,322,291
138,476595,"Luetge, Lucas",971,14.2,0.04,0,0.167,0.04,0.062,0.079,0.058,1,25,83.6,32,2428,73.5,73.02,24,45,93,-0.5,6.29,110,155,123,148,296,326,287
138,663485,"Sands, Cole",603,22.9,0.289,0.211,0.37,0.5,0.373,0.252,0.176,11,38,87.5,16.1,2812,78.6,76.98,19,66,72,-1.5999999999999943,5.22,110,155,121,149,295,330,289
137,592866,"Williams, Trevor",1407,9.7,0.333,0.556,0.25,0.889,0.514,0.493,0.328,6,18,85.7,18.9,2256,78.6,79.24,16,46,91,0.6000000000000085,6.69,113,156,120,150,301,329,300
137,670124,"Oller, Adam",1294,10.6,0.231,0.128,0.348,0.359,0.265,0.237,0.2,9,39,92.5,17,2056,80.5,80.2,17,63,74,-0.29999999999999716,6.16,113,152,117,149,300,326,295
136,675627,"Grove, Michael",472,28.8,0.208,0.25,0.308,0.458,0.325,0.271,0.185,5,24,92.2,15.3,2559,79.1,79.14,23,49,87,0,6.42,116,157,115,150,295,316,299
135,680739,"Winder, Josh",1114,12.1,0.08,0,0.1,0.08,0.092,0.233,0.194,2,25,87,23.8,2156,81,79.92,5,46,89,-1.0999999999999943,5.59,112,155,115,150,297,328,292
134,621249,"Underwood Jr., Duane",1004,13.3,0.3,0.033,0.429,0.333,0.303,0.329,0.282,9,30,90.6,7.7,2403,82.7,82.78,18,56,78,0.09999999999999432,6.4,107,149,113,147,304,324,298
132,605200,"Davies, Zach",2292,5.8,0.393,0.036,0.423,0.429,0.361,0.292,0.284,11,28,83.9,1.5,2583,74.7,73.89,8,46,86,-0.7999999999999972,5.93,113,153,118,148,302,323,298
130,621381,"Strahm, Matt",764,17,0.135,0.189,0.136,0.324,0.244,0.28,0.182,5,37,89.3,25.2,2668,82.7,82.65,14,69,61,-0.10000000000000853,6.17,110,156,119,150,290,326,293
124,615698,"Quantrill, Cal",2920,4.2,0.194,0.129,0.263,0.323,0.236,0.26,0.22,6,31,89.6,14,2449,82.7,83,13,55,69,0.29999999999999716,6.31,116,156,120,151,291,314,291
123,595881,"Beede, Tyler",1072,11.5,0.2,0.05,0.333,0.25,0.263,0.219,0.147,4,20,87.7,2.6,2060,79.1,78.92,12,32,91,-0.19999999999998863,6.34,109,150,112,149,296,324,300
122,664337,"Yajure, Miguel",471,25.9,0.077,0,0.125,0.077,0.152,0.259,0.173,2,26,87.2,9.9,2666,81.9,81.22,14,39,83,-0.7000000000000028,6.05,104,152,117,148,300,323,296
119,506433,"Darvish, Yu",2971,4,0.267,0,0.286,0.267,0.25,0.258,0.251,4,15,78.2,10.6,2632,72.7,72.71,11,41,78,0,6.72,115,167,115,153,295,320,303
116,665001,"Kelley, Trevor",460,25.2,0.238,0.381,0.25,0.619,0.36,0.21,0.153,5,21,87.8,30.1,2551,78.6,78.8,20,46,70,0.20000000000000284,6.52,109,153,120,145,298,317,296
115,643290,"Dunn, Justin",540,21.3,0.304,0.348,0.278,0.652,0.411,0.408,0.339,7,23,86.9,12.9,2367,79.8,77.11,12,47,68,-2.700000000000003,6.36,116,151,115,150,287,319,294
113,674072,"Henry, Tommy",773,14.6,0.214,0.143,0.333,0.357,0.276,0.228,0.179,6,28,92.1,0.5,2389,80.6,80.7,19,51,62,0.10000000000000853,6.37,108,153,124,148,304,324,295
113,656234,"Bird, Jake",745,15.2,0.211,0.263,0.455,0.474,0.301,0.217,0.161,8,38,82.8,-0.4,2832,81.7,81.14,23,43,70,-0.6000000000000085,5.88,114,151,123,148,305,331,303
110,663436,"Martin, Davis",1044,10.5,0.133,0.2,0.091,0.333,0.197,0.358,0.286,2,15,85.2,30.2,2627,79.7,79.62,9,40,70,-0.10000000000000853,6.29,114,153,110,151,296,326,297
109,607755,"Vasquez, Andrew",153,71.2,0.167,0.125,0.231,0.292,0.311,0.337,0.195,4,24,87,10.1,2564,80.1,79.32,14,40,69,-0.7999999999999972,6.14,110,151,123,149,293,317,296
108,657508,"Baumann, Mike",580,18.6,0.333,0.167,0.421,0.5,0.385,0.308,0.26,8,24,94,-14.1,2215,84,83.69,5,39,69,-0.29999999999999716,6.36,107,152,116,150,298,317,294
105,670912,"Oviedo, Johan",980,10.7,0.111,0,0.167,0.111,0.157,0.181,0.128,2,18,83.8,24.1,2461,78.4,79.46,9,37,68,1.0999999999999943,7.01,109,153,112,150,302,324,297
105,623485,"Goudeau, Ashton",375,28,0.333,0.333,0.4,0.667,0.403,0.343,0.261,8,24,88.8,12.8,2301,77.5,77.47,13,39,66,0,6.23,106,149,122,144,303,330,299
105,650556,"Abreu, Bryan",1019,10.3,0.167,0,0.333,0.167,0.147,0.15,0.148,2,12,91.5,11.5,2942,84.5,84.03,15,35,70,-0.5,6.19,114,157,117,151,289,320,297
105,471911,"Carrasco, Carlos",2412,4.4,0.375,0.125,0.5,0.5,0.485,0.388,0.218,3,8,91.5,20.2,2645,81.1,81.01,10,27,78,-0.09999999999999432,6.22,115,158,115,151,298,330,303
104,527048,"Pérez, Martín",2979,3.5,0.529,0.412,0.5,0.941,0.63,0.405,0.329,9,17,88.2,20.4,2515,78.8,78.21,6,33,71,-0.5999999999999943,5.82,115,155,117,149,303,323,296
104,666159,"Manning, Matt",990,10.5,0.31,0,0.31,0.31,0.257,0.329,0.357,9,29,88.7,6.4,2282,79.7,80.37,5,54,50,0.7000000000000028,6.77,111,163,112,147,296,330,297
102,641927,"Ober, Bailey",854,11.9,0.095,0.048,0.118,0.143,0.148,0.25,0.216,2,21,88.4,7.4,2241,76.7,77.51,10,38,64,0.7999999999999972,6.97,111,160,119,151,297,329,298
101,663423,"Thornton, Trent",664,15.2,0.259,0.037,0.333,0.296,0.274,0.299,0.276,7,27,88.4,11.2,3028,79.7,79.04,8,37,64,-0.7000000000000028,6.04,114,169,127,153,284,318,302
101,663378,"Szapucki, Thomas",291,34.7,0.217,0.13,0.385,0.348,0.26,0.214,0.191,5,23,91.5,11.6,2635,80,79.62,12,37,64,-0.4000000000000057,6.09,112,152,115,149,299,325,299
100,521230,"Hendriks, Liam",948,10.5,0.2,0.2,0.333,0.4,0.256,0.178,0.15,3,15,87.6,18.5,2189,85.8,86.84,24,38,62,1,6.91,112,151,112,149,297,325,301
100,669160,"May, Dustin",474,21.1,0.12,0,0.231,0.12,0.171,0.233,0.175,3,25,80.5,4.2,3267,85.5,85.34,20,42,58,-0.20000000000000284,6.46,114,157,124,149,297,315,291
99,622608,"Senzatela, Antonio",1521,6.5,0.067,0,0.1,0.067,0.079,0.171,0.149,2,30,89.3,20,2206,78.2,77.8,14,44,55,-0.4000000000000057,5.78,115,153,119,150,302,330,304
99,622250,"Sborz, Josh",419,23.6,0.316,0.263,0.5,0.579,0.378,0.244,0.217,6,19,92.9,4.8,2270,85.4,84.56,15,38,61,-0.8000000000000114,5.94,113,154,120,149,298,326,298
99,664854,"Helsley, Ryan",962,10.3,0,0,0,0,0,0.071,0.075,0,14,79.2,44.6,2532,80.7,81.16,14,33,66,0.5,6.59,121,159,115,151,298,321,299
99,656876,"Rasmussen, Drew",2239,4.4,0.176,0,0.214,0.176,0.156,0.231,0.221,3,17,85.7,1.4,2692,79.6,79.25,12,39,60,-0.29999999999999716,6.41,115,161,106,154,297,327,303
95,656849,"Peterson, David",1889,5,0.308,0.231,0.333,0.538,0.387,0.35,0.253,4,13,90.7,0,2304,78.5,79.05,11,32,63,0.5999999999999943,6.83,112,154,116,148,299,326,298
94,502042,"Archer, Chris",1787,5.3,0.2,0.1,0.2,0.3,0.294,0.462,0.378,2,10,92.9,16.4,2459,81.7,81.65,2,29,65,0,6.04,114,159,115,151,298,333,289
92,596071,"Peters, Dillon",634,14.5,0.263,0,0.333,0.263,0.233,0.154,0.155,5,19,86.6,16.9,2906,77.3,76.96,7,32,60,-0.29999999999999716,6.19,108,153,118,148,305,322,300
90,519293,"Smith, Will",985,9.1,0.625,1,0.5,1.625,0.944,0.722,0.521,5,8,101.1,18,1883,76.9,76.17,6,24,66,-0.7000000000000028,5.94,108,151,117,143,310,326,293
89,608337,"Giolito, Lucas",2753,3.2,0.25,0.375,0.2,0.625,0.39,0.379,0.27,4,16,93.3,8.3,2348,79.2,79.43,7,28,61,0.20000000000000284,6.59,115,153,108,151,298,327,297
89,661269,"Gutierrez, Vladimir",684,13,0.417,0.417,0.556,0.833,0.564,0.416,0.287,5,12,94.8,12.1,2555,78.4,78.23,2,24,65,-0.20000000000000284,6.36,120,153,116,149,290,319,297
85,643338,"Green, Chad",241,35.3,0.091,0,0.111,0.091,0.151,0.176,0.06,1,11,86.3,32.2,2474,84.5,84.81,12,38,47,0.29999999999999716,6.62,108,155,119,149,303,328,287
84,592351,"Gray, Jon",2062,4.1,0.375,0.375,0.333,0.75,0.48,0.436,0.308,3,8,88.6,9.9,2597,77.8,77.56,5,22,62,-0.20000000000000284,6.42,119,154,113,149,295,320,295
83,547943,"Ryu, Hyun Jin",395,21,0.231,0.154,0.273,0.385,0.293,0.257,0.179,3,13,88.7,10.6,2530,71.9,71.47,4,30,53,-0.4000000000000057,6.38,105,154,120,149,300,315,294
83,641726,"Jefferies, Daulton",611,13.6,0.294,0.353,0.364,0.647,0.414,0.293,0.228,5,17,87.1,19.3,2368,80.2,79.37,13,33,50,-0.7999999999999972,5.83,112,150,121,148,299,314,293
82,541640,"Ramirez, Erasmo",1222,6.7,0.105,0.053,0.182,0.158,0.113,0.152,0.126,2,19,81,31.1,2562,80.6,80.62,14,36,46,0,6.28,120,158,128,149,301,318,301
81,543766,"Shaw, Bryan",969,8.4,0.263,0.579,0.222,0.842,0.473,0.469,0.284,5,19,94,13.3,2230,82.7,81.74,8,34,47,-1,5.77,111,155,121,151,292,317,294
79,641627,"Gott, Trevor",761,10.4,0.154,0,0.25,0.154,0.24,0.281,0.191,2,13,83.3,-4.6,2073,82.7,82.06,6,20,59,-0.6000000000000085,6.06,117,156,122,147,296,319,299
79,623167,"Flexen, Chris",2204,3.6,0.615,0.692,0.545,1.308,0.756,0.572,0.446,8,13,90.6,23.5,2650,74.6,73.82,4,25,54,-0.7999999999999972,5.97,111,154,113,147,289,323,296
78,592804,"Thornburg, Tyler",362,21.5,0.273,0.091,0.375,0.364,0.31,0.315,0.27,3,11,84.4,12.6,2616,76.1,75.59,5,26,52,-0.5,6.25,109,151,118,147,303,330,292
78,625643,"López, Reynaldo",985,7.9,0.167,0.222,0.154,0.389,0.222,0.34,0.205,3,18,86.5,12.1,2513,80.4,80.29,10,32,46,-0.10000000000000853,6.2,110,150,108,148,293,322,297
77,656353,"Davidson, Tucker",912,8.4,0.263,0.211,0.25,0.474,0.351,0.299,0.231,5,19,94.7,9.2,2475,78.4,77.94,7,31,46,-0.5,6.04,109,152,113,148,302,324,291
76,675921,"Howard, Spencer",692,11,0.091,0,0.125,0.091,0.131,0.195,0.156,1,11,80.6,-12.1,1938,75,74.66,4,20,56,-0.29999999999999716,6.38,118,159,114,151,302,323,299
75,656686,"Martin, Corbin",429,17.5,0.417,0,0.714,0.417,0.368,0.377,0.389,5,12,97.4,7.1,2451,84.1,83.78,14,32,43,-0.29999999999999716,6.19,111,150,119,146,306,324,299
75,663455,"Pilkington, Konnor",1039,7.2,0.143,0,0.167,0.143,0.255,0.37,0.289,1,7,95.3,-7.3,2177,77,76.82,10,26,49,-0.20000000000000284,6.26,108,152,114,147,298,318,288
72,676596,"Fleming, Josh",662,10.9,0.438,0.375,0.462,0.813,0.532,0.434,0.34,7,16,91.9,4,1846,79.5,79.41,10,34,38,-0.09999999999999432,6.48,109,153,112,149,296,320,299
71,663989,"Vespi, Nick",446,15.9,0.176,0.059,0.2,0.235,0.178,0.225,0.237,3,17,78.5,4.5,2421,80.5,79.73,10,30,41,-0.7999999999999972,5.84,104,154,112,147,303,321,292
70,670970,"Morejon, Adrian",540,13,0.286,0.071,0.4,0.357,0.307,0.312,0.261,4,14,92.2,16.8,2535,80.1,80.07,9,30,40,0,6.32,114,157,124,151,301,322,299
69,681885,"Lee, Evan",165,41.8,0.158,0,0.214,0.158,0.193,0.283,0.225,3,19,88.2,16.4,2717,80.1,79.37,9,30,39,-0.6999999999999886,5.85,115,156,120,147,302,325,298
69,434671,"Sánchez, Aníbal",1232,5.6,0.286,0.429,0.167,0.714,0.456,0.432,0.323,2,7,85.6,26.9,1953,75.4,75.34,1,18,51,-0.10000000000000853,6.22,115,157,120,146,299,314,299
69,543606,"Odorizzi, Jake",1798,3.8,0.333,0.5,0.2,0.833,0.493,0.347,0.306,2,6,79.9,24.2,2209,71.9,71.34,4,13,56,-0.6000000000000085,5.99,119,154,113,148,292,320,300
66,663978,"Paddack, Chris",367,18,0.438,0.125,0.5,0.563,0.432,0.273,0.256,7,16,82.1,-0.6,2155,76,75.69,6,24,42,-0.29999999999999716,6.57,106,155,114,148,304,334,296
65,605182,"Clevinger, Mike",1931,3.4,0.313,0,0.385,0.313,0.276,0.238,0.212,5,16,87.6,8.7,2231,76.8,77.27,4,28,37,0.5,6.74,118,168,119,153,293,319,301
64,669358,"Baz, Shane",444,14.4,0.357,0.071,0.556,0.429,0.343,0.203,0.21,5,14,97,-7.4,2744,82.3,82.37,11,26,38,0.10000000000000853,6.46,110,160,113,150,302,325,300
60,676534,"Faucher, Calvin",433,13.9,0.308,0.462,0.2,0.769,0.455,0.474,0.377,4,13,96.5,4.7,2925,85.3,84.07,5,22,38,-1.2000000000000028,5.61,113,156,111,150,301,326,301
59,663765,"Woodford, Jake",697,8.5,0,0,0,0,0.069,0.277,0.191,0,9,91.5,11.9,2541,75.3,74.88,0,8,51,-0.3999999999999915,6.45,112,151,116,150,297,319,296
59,665645,"Castro, Kervin",239,24.7,0.278,0.222,0.5,0.5,0.351,0.289,0.223,5,18,95.9,8.3,2141,79.4,75.93,8,24,35,-3.5,6.79,109,150,122,152,301,322,291
59,656818,"Overton, Connor",469,12.6,0.333,0,0.375,0.333,0.295,0.294,0.303,3,9,88.6,25.7,2409,79.5,79.18,3,18,41,-0.29999999999999716,6,121,158,118,145,293,318,294
58,656794,"Newcomb, Sean",552,10.5,0.375,0,0.75,0.375,0.429,0.303,0.168,3,8,85.9,-1.5,2808,78.8,66.8,1,12,46,-12,5.59,111,151,122,149,304,323,288
58,621389,"Blach, Ty",674,8.6,0.474,0.526,0.467,1,0.627,0.402,0.301,9,19,88,9.1,2387,79.2,77.85,3,27,31,-1.4000000000000057,5.18,113,151,122,146,302,329,301
58,518748,"Grimm, Justin",277,20.9,0.235,0.176,0.3,0.412,0.278,0.212,0.181,4,17,79.3,-2.3,2238,82,82.52,12,34,24,0.5,6.88,111,151,124,150,294,317,301
58,668948,"McCarty, Kirk",574,10.1,0.385,0.308,0.5,0.692,0.46,0.415,0.319,5,13,90.8,20.7,2714,77.1,76.55,8,23,35,-0.5,5.91,109,155,122,149,297,317,294
56,657006,"Steele, Justin",2032,2.8,0,0,0,0,0.12,0.243,0.14,0,5,82,-5,2513,78.1,77.86,3,10,46,-0.19999999999998863,6.24,107,150,114,147,301,316,288
56,572403,"VerHagen, Drew",419,13.4,0.111,0,0.125,0.111,0.098,0.319,0.341,1,9,89.4,-3.1,2216,78.2,77.19,3,17,39,-1,5.83,119,153,113,146,294,320,301
55,660730,"Rodriguez, Elvin",534,10.3,0.333,0.667,0.2,1,0.559,0.215,0.162,3,9,91.9,28.3,2527,78.5,78.6,2,12,43,0.09999999999999432,6.46,114,158,134,148,304,331,294
53,667498,"Dugger, Robert",284,18.7,0.25,0,0.333,0.25,0.288,0.264,0.188,3,12,85.5,42.8,2240,72.6,72.08,6,23,30,-0.5,6.03,115,153,120,149,294,320,294
53,641582,"Foster, Matt",768,6.9,0.154,0.077,0.167,0.231,0.165,0.293,0.284,2,13,92.2,17.4,2150,79.6,79.32,2,21,32,-0.29999999999999716,6.05,109,151,109,147,297,322,299
52,666214,"Wentz, Joey",555,9.4,0.1,0,0.167,0.1,0.143,0.266,0.196,1,10,80.7,-16.5,2291,75.4,75.19,5,19,33,-0.20000000000000284,6.21,108,154,116,147,300,328,291
51,670955,"Uceta, Edwin",292,17.5,0.1,0.1,0.143,0.2,0.126,0.276,0.286,1,10,89.2,-0.6,2575,81,80.8,4,15,36,-0.20000000000000284,6.05,112,155,127,148,297,320,292
50,622098,"Smith, Drew",780,6.4,0.222,0,0.222,0.222,0.196,0.268,0.26,2,9,89.3,15.8,2809,77.7,75.28,1,16,34,-2.4000000000000057,5.86,114,160,117,150,295,326,304
50,592169,"Brice, Austin",106,47.2,0,0,0,0,0.115,0.231,0.148,0,10,79.1,17.9,2748,81.6,80.57,3,21,29,-1,5.52,112,153,121,151,300,318,297
50,607455,"Banda, Anthony",551,9.1,0.273,0.273,0.286,0.545,0.38,0.304,0.206,3,11,90.3,11.1,1998,81.1,80.65,5,16,34,-0.5,6.18,109,154,118,148,302,324,303
49,663753,"Knehr, Reiss",242,20.2,0.1,0.1,0.111,0.2,0.18,0.232,0.159,1,10,91.2,26.2,2020,79.2,79.47,3,22,27,0.29999999999999716,6.52,109,158,126,150,297,317,294
49,643377,"Jax, Griffin",1157,4.2,0.25,0.167,0.273,0.417,0.312,0.328,0.296,3,12,90,11.7,2736,82.6,82.07,3,19,30,-0.5,5.86,106,161,120,151,302,333,293
49,488984,"Hunter, Tommy",349,14,0.278,0.444,0.25,0.722,0.419,0.359,0.294,5,18,93.9,16.9,2705,84.5,84.72,10,34,15,0.20000000000000284,6.27,112,156,119,150,296,329,297
49,689225,"Brieske, Beau",1287,3.8,0.5,0.9,0.286,1.4,0.798,0.505,0.37,5,10,95.2,20.5,2262,78.1,77.31,2,16,33,-0.7999999999999972,5.59,110,158,114,148,302,329,296
48,572703,"Bard, Luke",241,19.9,0,0,0,0,0.055,0.188,0.156,0,12,79.7,17.9,2744,78.1,77.64,10,23,25,-0.5,6.27,108,159,117,149,304,322,292
48,621383,"Banks, Tanner",897,5.4,0.154,0,0.25,0.154,0.21,0.366,0.321,2,13,86.5,22.1,2299,82.1,81.29,5,18,30,-0.7999999999999972,5.81,108,147,116,147,293,325,298
48,669618,"Barlow, Joe",554,8.7,0.167,0.5,0,0.667,0.345,0.391,0.285,1,6,95.4,1.2,2455,81.3,81,2,13,35,-0.29999999999999716,5.96,116,156,119,148,301,322,297
48,594798,"deGrom, Jacob",940,5.1,0,0,0,0,0,0.147,0.155,0,4,84.2,20.7,2691,83.4,84.14,9,21,27,0.6999999999999886,6.54,118,162,107,153,294,327,302
47,686610,"Waldichuk, Ken",586,8,0,0,0,0,0,0.212,0.218,0,5,86,-5.5,2059,75.2,75.94,2,10,37,0.7000000000000028,7.07,109,153,116,150,303,326,294
46,608718,"Suter, Brent",1070,4.3,0,0,0,0,0,0.049,0.049,0,8,75.5,29.6,2305,78.8,79.55,3,13,33,0.7999999999999972,6.93,119,153,127,147,294,316,298
46,666205,"Muller, Kyle",233,19.7,0.2,0.1,0.333,0.3,0.215,0.301,0.288,2,10,87.1,5.2,2446,80.9,80.74,7,18,28,-0.20000000000000284,6.37,109,153,121,149,308,321,292
45,571882,"Law, Derek",352,12.8,0,0,0,0,0.115,0.25,0.168,0,4,82,42.8,2151,77.1,77.68,4,10,35,0.6000000000000085,6.62,113,151,116,147,290,318,289
44,641907,"Murphy, Patrick",142,31,0.3,0,0.429,0.3,0.278,0.266,0.191,3,10,80.3,16.1,2173,82.7,82.82,5,15,29,0.09999999999999432,6.63,112,151,119,143,291,314,290
44,640451,"Harvey, Hunter",661,6.7,0.625,0,0.714,0.625,0.568,0.367,0.347,5,8,80,-16.1,1997,82.8,82.14,3,16,28,-0.7000000000000028,6.08,109,156,119,148,301,313,298
44,666142,"Ragans, Cole",706,6.2,0.25,0.25,0.25,0.5,0.315,0.46,0.464,1,4,95.2,18.8,2220,76.3,75.32,3,12,32,-1,5.98,111,154,115,148,296,319,295
43,656793,"Nelson, Nick",1204,3.6,0,0,0,0,0.09,0.164,0.073,0,7,82.3,33.2,2230,81.9,81.44,3,15,28,-0.5,6.29,108,147,115,142,300,325,286
41,640444,"Crowe, Wil",1380,3,0.5,0,0.667,0.5,0.442,0.446,0.471,2,4,101.7,5,2463,81.6,81.53,3,8,33,-0.09999999999999432,6.46,113,157,115,152,301,324,304
40,592761,"Smith, Caleb",1234,3.2,0.182,0.273,0.143,0.455,0.333,0.287,0.18,2,11,88.4,31.3,2410,78.9,77.74,3,15,25,-1.2000000000000028,5.56,114,152,126,147,300,322,295
39,622786,"Tinoco, Jesus",350,11.1,0,0,0,0,0,0.153,0.135,0,7,93.9,10.6,2419,84.9,84.64,6,15,24,-0.30000000000001137,6.08,118,160,137,150,284,314,296
38,664871,"Dowdy, Kyle",95,40,0.091,0,0.111,0.091,0.131,0.223,0.189,1,11,84.8,19.7,2429,81.4,81.66,2,14,24,0.29999999999999716,6.65,108,149,128,148,298,325,294
38,502624,"Anderson, Chase",493,7.7,0.25,0.75,0,1,0.518,0.454,0.348,1,4,94.1,-8.5,2201,77.8,76.71,0,6,32,-1.0999999999999943,5.71,112,154,117,147,290,316,293
37,608665,"Graveman, Kendall",1035,3.6,0.286,0,0.5,0.286,0.221,0.147,0.177,2,7,90.5,6.3,2494,83.3,83.4,5,12,25,0.10000000000000853,6.3,116,154,111,149,293,323,303
36,663158,"Suarez, Robert",801,4.5,0.333,0.167,0.333,0.5,0.358,0.347,0.336,2,6,94.1,7.5,2153,80.6,81.06,1,13,23,0.5,6.62,118,163,121,152,302,327,302
36,656786,"Mushinski, Parker",111,32.4,0,0,0,0,0.08,0.195,0.131,0,8,94.6,-5.3,2652,80,79.43,5,14,22,-0.5999999999999943,6.41,114,154,116,148,287,321,288
36,608371,"Sims, Lucas",129,27.9,0,0,0,0,0,0.176,0.169,0,6,82.1,8.8,2858,80.9,79.9,2,13,23,-1,5.5,120,156,119,148,294,323,290
35,547179,"Lorenzen, Michael",1654,2.1,0.75,0.5,0.75,1.25,0.852,0.528,0.442,3,4,98.6,7,2653,81.3,80.37,2,11,24,-0.8999999999999915,5.9,114,154,104,159,292,321,294
35,671790,"Bolaños, Ronald",332,10.5,0.333,0.333,0.5,0.667,0.459,0.364,0.24,2,6,86.1,21.3,2538,77,77.23,2,13,22,0.20000000000000284,6.56,108,155,117,147,301,330,309
34,543056,"Coulombe, Danny",230,14.8,0,0,0,0,0,0.037,0.038,0,6,81,-28.3,2688,79.3,77.76,2,7,27,-1.5,5.67,108,154,118,146,301,331,290
34,641853,"McKay, David",135,25.2,0.5,0.5,0.571,1,0.636,0.571,0.463,5,10,86.5,14.8,2749,77.4,77.5,5,18,16,0.09999999999999432,6.56,110,154,124,149,300,324,294
34,605194,"Cotton, Jharel",741,4.6,0.6,0.2,0.6,0.8,0.505,0.16,0.21,3,5,87.4,5.6,2614,76.2,75.06,0,6,28,-1.1000000000000085,5.55,113,157,115,150,298,328,292
33,669194,"Nelson, Ryne",253,13,0.286,0.143,0.333,0.429,0.268,0.158,0.193,2,7,73.4,23.3,2507,76.9,76.84,2,8,25,-0.10000000000000853,6.48,114,155,123,154,295,321,295
33,676917,"Cavalli, Cade",99,33.3,0.5,0.25,1,0.75,0.584,0.35,0.153,4,8,88.9,12.3,2188,84.9,84.55,6,16,17,-0.30000000000001137,6.02,105,150,125,145,294,313,300
33,608652,"Farrell, Luke",285,11.6,0.182,0.273,0.25,0.455,0.269,0.188,0.155,2,11,90.8,33.8,2585,78.6,78.45,3,11,22,-0.19999999999998863,6.18,112,148,116,150,298,324,295
33,658431,"Medina, Adonis",414,8,0.667,0.333,1,1,0.715,0.323,0.311,2,3,99.9,17,2453,80.6,79.71,2,11,22,-0.8999999999999915,5.9,109,152,121,149,302,329,304
32,542881,"Anderson, Tyler",2576,1.2,,,,,,,,,,,,2141,73.2,72.91,2,4,28,-0.29999999999999716,5.97,111,156,115,148,301,314,289
32,656232,"Bielak, Brandon",226,14.2,0.286,0,0.333,0.286,0.311,0.217,0.149,2,7,87.7,-2.8,2336,79.8,78.1,2,13,19,-1.7000000000000028,5.38,116,157,122,150,288,322,293
